id,timestamp,BTC,ETH,SOL,XRP,DOGE,LINK,ADA
343,1635490800000,60605.0,4310.8,198.28,1.0586,0.2904,31.118,1.9935
344,1635494400000,60977.0,4345.2,198.79,1.0648,0.2943,31.464,1.9987
345,1635498000000,60870.5,4333.45,198.165,1.0608,0.2941,31.081,1.9956
346,1635501600000,61021.5,4332.1,197.43,1.0672,0.2928,31.053,2.0015
347,1635505200000,60954.0,4320.65,196.495,1.061,0.2848,30.882,1.9999
348,1635508800000,60969.5,4317.45,196.27,1.0631,0.2858,30.728,1.9994
349,1635512400000,61316.0,4371.6,198.625,1.0709,0.2864,31.109,2.0102
350,1635516000000,61274.5,4347.2,197.97,1.0667,0.283,30.871,1.9965
351,1635519600000,62325.0,4445.0,202.035,1.08,0.2885,31.528,2.0275
352,1635523200000,62667.0,4430.1,202.395,1.0803,0.2889,31.478,2.0223
353,1635526800000,62418.0,4419.55,202.825,1.0776,0.2885,31.242,2.0153
354,1635530400000,62110.0,4373.4,200.355,1.0777,0.2912,30.988,2.0062
355,1635534000000,62547.0,4403.35,200.74,1.0793,0.2905,31.058,2.0121
356,1635537600000,62416.5,4403.5,202.31,1.0814,0.2933,31.147,2.0112
357,1635541200000,62384.5,4420.8,201.29,1.0817,0.2928,31.055,2.0174
358,1635544800000,62342.0,4417.9,200.56,1.081,0.29,31.069,2.0182
359,1635548400000,62300.0,4418.4,200.375,1.083,0.2886,30.98,2.0168
360,1635552000000,61967.0,4379.2,199.19,1.0743,0.287,30.824,2.0062
361,1635555600000,62083.0,4363.45,197.37,1.0747,0.2846,30.659,1.999
362,1635559200000,61954.5,4361.35,197.505,1.0784,0.2878,30.527,1.9961
363,1635562800000,61749.0,4345.4,197.22,1.0809,0.2856,30.325,1.9931
364,1635566400000,61570.0,4340.55,197.1,1.099,0.2862,30.351,1.9903
365,1635570000000,61619.5,4362.7,196.795,1.116,0.2953,30.438,1.999
366,1635573600000,61859.5,4367.65,197.0,1.1014,0.2899,30.409,1.9972
367,1635577200000,61613.0,4352.3,198.11,1.095,0.2894,30.407,1.9996
368,1635580800000,61379.0,4322.4,196.21,1.087,0.2858,30.154,1.9886
369,1635584400000,61471.0,4323.0,196.41,1.0861,0.2844,30.137,1.9882
370,1635588000000,61827.5,4349.0,197.725,1.0923,0.2855,30.388,1.9966
371,1635591600000,61650.5,4334.35,197.145,1.0934,0.285,30.382,1.9951
372,1635595200000,61665.5,4330.05,195.82,1.0897,0.2811,30.181,1.9888
373,1635598800000,61610.0,4314.4,194.93,1.0856,0.2774,30.069,1.982
374,1635602400000,61240.0,4278.25,192.115,1.0738,0.2704,29.717,1.9561
375,1635606000000,61384.5,4285.55,193.315,1.0809,0.2745,30.056,1.9699
376,1635609600000,61279.5,4287.35,192.24,1.0759,0.2732,29.842,1.9698
377,1635613200000,61441.5,4303.75,192.11,1.0748,0.2703,29.92,1.962
378,1635616800000,61575.5,4324.7,193.595,1.0804,0.2762,30.037,1.976
379,1635620400000,61735.5,4337.7,194.685,1.0818,0.2734,30.133,1.9789
380,1635624000000,61690.0,4311.25,193.645,1.0818,0.2723,29.963,1.9744
381,1635627600000,61493.5,4285.25,192.12,1.0763,0.2703,29.869,1.9621
382,1635631200000,61535.5,4290.05,191.46,1.0724,0.2653,29.573,1.9412
383,1635634800000,61894.5,4322.55,195.885,1.0854,0.2688,29.8,1.9569
384,1635638400000,62354.5,4385.5,195.155,1.0985,0.2681,30.187,1.9626
385,1635642000000,62157.5,4365.1,191.71,1.094,0.2649,29.818,1.9517
386,1635645600000,61774.5,4369.85,193.575,1.1105,0.266,30.201,2.0079
387,1635649200000,61731.5,4370.4,191.925,1.1077,0.2679,30.133,1.9919
388,1635652800000,61470.0,4369.15,192.32,1.1192,0.2693,30.26,1.9861
389,1635656400000,61371.0,4332.5,191.38,1.1464,0.2708,30.017,1.9849
390,1635660000000,61375.0,4320.3,190.165,1.1241,0.2684,29.835,1.9751
391,1635663600000,61419.5,4322.55,190.735,1.1252,0.2705,29.972,1.9794
392,1635667200000,60832.0,4273.75,189.265,1.1114,0.2644,29.532,1.9623
393,1635670800000,60749.5,4264.4,188.18,1.1116,0.2633,29.576,1.9577
394,1635674400000,60880.5,4255.05,187.685,1.102,0.2627,29.398,1.9549
395,1635678000000,60508.5,4207.95,186.52,1.0809,0.2607,29.134,1.9385
396,1635681600000,60364.5,4188.6,187.7,1.0794,0.2589,29.08,1.9323
397,1635685200000,60460.0,4209.35,189.84,1.0823,0.2583,29.243,1.9399
398,1635688800000,60513.0,4209.1,194.46,1.0834,0.258,29.223,1.9435
399,1635692400000,60550.0,4218.55,195.06,1.0858,0.2587,29.295,1.947
400,1635696000000,60720.5,4240.65,197.21,1.094,0.2622,29.454,1.9554
401,1635699600000,60681.0,4244.7,196.0,1.0951,0.2605,29.466,1.953
402,1635703200000,60742.5,4254.4,196.775,1.0937,0.2691,29.515,1.9576
403,1635706800000,60718.5,4250.95,196.195,1.097,0.2705,29.538,1.9491
404,1635710400000,60973.5,4270.05,198.315,1.1024,0.2732,29.742,1.959
405,1635714000000,61481.5,4312.45,204.29,1.1223,0.2771,30.043,1.9843
406,1635717600000,61418.5,4298.2,202.245,1.112,0.278,30.056,1.9707
407,1635721200000,61338.0,4290.75,202.665,1.1128,0.2801,30.024,1.9659
408,1635724800000,61566.5,4321.75,208.18,1.131,0.2813,30.342,1.9741
409,1635728400000,61340.0,4299.15,206.05,1.1106,0.2734,30.184,1.957
410,1635732000000,60541.5,4237.7,201.61,1.0928,0.2701,29.839,1.9407
411,1635735600000,59921.5,4190.15,200.9,1.0789,0.2664,29.457,1.9282
412,1635739200000,60513.5,4230.05,202.51,1.089,0.2695,29.749,1.9317
413,1635742800000,60623.0,4226.55,203.255,1.0898,0.2678,29.774,1.9368
414,1635746400000,60739.5,4241.6,207.535,1.0888,0.2695,29.917,1.9439
415,1635750000000,62176.5,4303.65,210.055,1.1052,0.2734,30.39,1.9787
416,1635753600000,61954.0,4314.95,207.55,1.097,0.2716,30.23,1.9781
417,1635757200000,62032.0,4321.65,208.15,1.1018,0.2762,30.589,1.9931
418,1635760800000,62299.0,4333.0,207.26,1.0968,0.2733,30.459,1.9867
419,1635764400000,61862.5,4320.05,204.92,1.0937,0.2738,30.282,1.9755
420,1635768000000,61903.0,4350.4,204.505,1.0916,0.2724,30.322,1.9718
421,1635771600000,61998.0,4378.75,204.12,1.1008,0.272,31.311,1.9783
422,1635775200000,61514.5,4332.6,202.2,1.0919,0.2704,31.22,1.9607
423,1635778800000,61607.5,4349.6,204.09,1.0933,0.27,31.486,1.9692
424,1635782400000,61109.5,4299.1,200.84,1.0841,0.2733,31.232,1.9545
425,1635786000000,60803.5,4285.85,201.805,1.0859,0.2701,31.102,1.9475
426,1635789600000,60598.0,4300.0,199.69,1.0877,0.2699,30.977,1.9395
427,1635793200000,61470.0,4368.95,204.19,1.0954,0.2715,31.366,1.9517
428,1635796800000,60735.5,4310.7,202.585,1.0882,0.2699,31.223,1.9398
429,1635800400000,60801.0,4298.8,202.85,1.0918,0.27,31.33,1.9421
430,1635804000000,61139.5,4306.85,203.465,1.0946,0.2714,31.471,1.9482
431,1635807600000,60949.5,4321.8,204.08,1.0926,0.2721,31.705,1.9502
432,1635811200000,60995.0,4312.0,202.005,1.0905,0.2693,31.236,1.9414
433,1635814800000,61387.5,4327.1,202.285,1.0934,0.2683,31.327,1.9413
434,1635818400000,60967.5,4310.0,202.54,1.0943,0.27,31.064,1.9423
435,1635822000000,61132.5,4322.45,204.125,1.0992,0.2706,31.22,1.9483
436,1635825600000,61458.5,4365.75,204.515,1.0995,0.2711,31.289,1.9565
437,1635829200000,61809.5,4367.8,205.43,1.1027,0.2759,31.271,1.9539
438,1635832800000,61762.5,4380.8,204.07,1.1011,0.2772,31.338,1.9655
439,1635836400000,61542.5,4343.75,203.52,1.0955,0.2746,31.101,1.9542
440,1635840000000,61589.5,4355.85,203.695,1.096,0.273,31.158,1.9533
441,1635843600000,63116.5,4434.45,206.475,1.112,0.274,31.78,1.9726
442,1635847200000,63217.5,4452.1,206.285,1.109,0.2732,32.338,1.9721
443,1635850800000,62990.5,4421.0,204.605,1.1113,0.2729,32.03,1.967
444,1635854400000,63045.5,4441.55,204.855,1.1103,0.2716,32.207,1.9659
445,1635858000000,63410.0,4492.95,206.34,1.1135,0.2726,32.277,1.9952
446,1635861600000,63329.5,4471.0,204.65,1.1117,0.2739,32.12,1.9754
447,1635865200000,63969.5,4512.95,209.09,1.1212,0.2731,32.36,1.9915
448,1635868800000,63700.5,4501.65,212.085,1.1327,0.2729,32.353,1.9874
449,1635872400000,63487.5,4479.0,214.095,1.1344,0.2728,32.355,1.9851
450,1635876000000,63345.0,4496.95,212.695,1.141,0.2736,32.285,1.9795
451,1635879600000,63645.5,4510.85,217.51,1.1357,0.2759,32.179,1.982
452,1635883200000,63188.0,4499.95,215.925,1.1244,0.2739,32.007,1.9636
453,1635886800000,63103.5,4527.5,214.57,1.1261,0.275,31.936,1.9655
454,1635890400000,63020.0,4542.7,214.705,1.1264,0.2738,32.034,1.9632
455,1635894000000,63258.0,4587.95,221.145,1.1348,0.2741,32.28,1.9701
456,1635897600000,63560.5,4638.5,224.17,1.1384,0.2739,32.357,1.971
457,1635901200000,63222.0,4614.7,226.915,1.1409,0.2729,32.822,1.9602
458,1635904800000,63230.5,4602.55,227.705,1.1479,0.2719,32.566,1.9601
459,1635908400000,63249.5,4593.0,229.72,1.1478,0.2719,32.138,1.9594
460,1635912000000,62811.5,4542.85,224.545,1.205,0.271,31.842,1.9792
461,1635915600000,63098.0,4565.0,229.62,1.1934,0.2735,32.056,2.0288
462,1635919200000,62896.5,4561.4,227.565,1.1941,0.2723,32.028,2.0496
463,1635922800000,63419.5,4614.95,232.45,1.2031,0.2743,32.297,2.0781
464,1635926400000,62999.0,4585.15,227.955,1.1957,0.2759,32.087,2.1035
465,1635930000000,63332.5,4599.05,233.635,1.2138,0.276,32.14,2.0998
466,1635933600000,63189.0,4580.05,232.74,1.1985,0.2741,32.091,2.1403
467,1635937200000,63167.0,4582.45,231.755,1.1988,0.2739,31.995,2.1177
468,1635940800000,62496.5,4523.5,226.78,1.1593,0.2664,31.026,2.0566
469,1635944400000,61859.0,4486.15,225.915,1.158,0.2654,30.866,2.0459
470,1635948000000,62004.5,4514.0,226.2,1.1635,0.266,31.051,2.06
471,1635951600000,62194.5,4546.5,225.495,1.1691,0.2664,31.362,2.0695
472,1635955200000,62135.0,4525.0,222.81,1.1629,0.2659,31.122,2.0471
473,1635958800000,62501.5,4553.2,225.89,1.1764,0.268,31.282,2.0615
474,1635962400000,63214.5,4661.95,236.57,1.2001,0.2706,31.853,2.0956
475,1635966000000,62842.0,4631.35,234.82,1.1928,0.2707,31.718,2.0652
476,1635969600000,62825.0,4620.05,238.76,1.2028,0.2694,31.721,2.0913
477,1635973200000,63161.0,4613.2,240.75,1.213,0.2701,32.017,2.0787
478,1635976800000,62839.5,4595.5,242.81,1.2,0.2678,31.731,2.0602
479,1635980400000,62961.5,4605.55,243.285,1.2108,0.2694,31.977,2.0658
480,1635984000000,62901.5,4577.2,246.115,1.2029,0.2682,31.78,2.0554
481,1635987600000,62421.5,4558.85,242.7,1.2419,0.2678,31.737,2.0523
482,1635991200000,62602.0,4567.85,242.165,1.2363,0.27,31.822,2.0473
483,1635994800000,62507.0,4561.95,238.26,1.2261,0.2698,31.658,2.0432
484,1635998400000,62737.5,4582.3,241.96,1.2347,0.2697,31.784,2.0558
485,1636002000000,62428.0,4542.95,236.135,1.2146,0.2672,31.255,2.0325
486,1636005600000,62513.5,4573.7,242.265,1.2239,0.268,31.409,2.047
487,1636009200000,61865.5,4517.9,237.89,1.1934,0.2637,30.889,2.0065
488,1636012800000,61655.5,4505.25,238.445,1.1963,0.2634,30.793,2.0102
489,1636016400000,61820.0,4528.45,239.74,1.2019,0.2658,30.895,2.0303
490,1636020000000,61957.0,4538.5,242.295,1.2045,0.2644,31.068,2.0346
491,1636023600000,61514.0,4510.0,239.0,1.1896,0.2623,30.807,2.0186
492,1636027200000,61914.5,4541.0,239.645,1.2039,0.2643,31.075,2.0251
493,1636030800000,62160.5,4553.25,243.005,1.2049,0.262,31.25,2.0192
494,1636034400000,61823.0,4533.25,242.55,1.1971,0.2615,30.962,2.0038
495,1636038000000,61111.0,4481.25,238.615,1.1777,0.2553,30.46,1.9735
496,1636041600000,61219.0,4474.0,241.55,1.185,0.2583,30.626,1.9807
497,1636045200000,60920.5,4448.25,237.4,1.1709,0.2569,30.389,1.962
498,1636048800000,60802.0,4447.95,238.13,1.1732,0.258,30.425,1.967
499,1636052400000,61267.0,4492.5,240.585,1.185,0.2606,30.72,1.9835
500,1636056000000,61375.0,4516.9,248.54,1.191,0.2615,30.728,1.9859
501,1636059600000,61379.0,4525.05,248.165,1.1874,0.2624,30.781,1.9889
502,1636063200000,61177.5,4519.5,248.27,1.1913,0.2617,30.852,1.9835
503,1636066800000,61440.5,4536.6,247.045,1.2016,0.2628,31.025,1.9845
504,1636070400000,60912.0,4475.85,241.59,1.1725,0.2581,30.719,1.9648
505,1636074000000,61820.0,4530.0,244.44,1.188,0.2605,31.441,1.9856
506,1636077600000,61680.5,4508.85,241.845,1.1845,0.2598,31.228,1.9841
507,1636081200000,62228.5,4547.3,243.195,1.1974,0.2619,31.514,2.002
508,1636084800000,62130.5,4533.05,241.94,1.192,0.2615,31.401,2.0101
509,1636088400000,62182.0,4542.8,242.595,1.1921,0.2616,31.472,2.0097
510,1636092000000,62173.0,4532.7,242.86,1.1943,0.2617,31.589,2.0097
511,1636095600000,62135.5,4534.0,242.985,1.188,0.2619,31.668,2.009
512,1636099200000,62218.0,4542.2,243.59,1.1919,0.2695,31.786,2.0074
513,1636102800000,61746.0,4511.9,241.235,1.184,0.2648,31.599,1.9931
514,1636106400000,61619.5,4501.6,238.225,1.1786,0.2637,31.614,1.9854
515,1636110000000,61320.0,4478.7,236.745,1.1707,0.2605,31.677,1.9787
516,1636113600000,61568.5,4501.05,237.555,1.164,0.2622,33.063,1.9931
517,1636117200000,61807.5,4522.15,237.67,1.1671,0.2638,33.557,2.0022
518,1636120800000,61325.5,4489.4,232.505,1.1516,0.2594,32.968,1.974
519,1636124400000,60844.5,4466.65,233.36,1.1513,0.2606,32.825,1.9718
520,1636128000000,60955.0,4487.6,235.745,1.1572,0.261,33.445,1.9884
521,1636131600000,61082.0,4487.5,235.93,1.1559,0.2615,33.349,1.982
522,1636135200000,61259.5,4503.9,237.21,1.1601,0.2626,33.526,1.996
523,1636138800000,61157.0,4499.05,236.04,1.1539,0.2608,33.144,1.9817
524,1636142400000,60988.5,4456.5,232.92,1.1474,0.2592,32.678,1.9655
525,1636146000000,61135.0,4465.2,235.66,1.1546,0.2601,33.099,1.9715
526,1636149600000,61150.0,4483.9,236.65,1.1606,0.2612,33.018,1.9765
527,1636153200000,61045.0,4479.9,236.27,1.1594,0.261,32.876,1.9831
528,1636156800000,61248.0,4506.2,241.485,1.1712,0.2635,33.158,1.9979
529,1636160400000,61251.5,4502.75,239.925,1.168,0.2652,32.971,1.9961
530,1636164000000,61018.5,4485.5,239.16,1.162,0.2632,32.468,1.9885
531,1636167600000,61175.0,4498.1,240.135,1.1671,0.2638,32.617,2.0253
532,1636171200000,61251.0,4500.45,243.09,1.1679,0.2646,32.414,2.0116
533,1636174800000,61477.0,4510.25,245.665,1.1693,0.2636,32.365,2.0298
534,1636178400000,61276.5,4492.6,247.295,1.1656,0.2635,32.328,2.013
535,1636182000000,60811.0,4471.95,245.975,1.1554,0.2611,32.125,1.9987
536,1636185600000,61048.0,4475.05,247.86,1.1583,0.2606,32.1,1.998
537,1636189200000,60979.0,4467.0,245.855,1.1557,0.2604,31.876,1.9884
538,1636192800000,60549.5,4390.55,242.75,1.143,0.2566,31.404,1.9734
539,1636196400000,60412.0,4374.5,242.34,1.1286,0.2551,31.135,1.9642
540,1636200000000,60334.5,4365.4,242.245,1.1228,0.2549,31.01,1.9563
541,1636203600000,60564.0,4382.0,243.475,1.1321,0.2563,31.199,1.9631
542,1636207200000,60644.5,4401.0,245.235,1.1354,0.2564,31.261,1.9665
543,1636210800000,60669.0,4401.9,253.24,1.1373,0.2565,31.338,1.9725
544,1636214400000,60647.0,4410.0,250.13,1.1346,0.2579,31.446,1.9739
545,1636218000000,60731.0,4420.0,252.19,1.1343,0.2577,31.429,1.9718
546,1636221600000,60768.5,4442.8,252.355,1.1343,0.2579,31.525,1.9735
547,1636225200000,61198.0,4498.65,254.53,1.1491,0.2615,31.76,1.9964
548,1636228800000,61150.5,4484.75,252.69,1.1447,0.2604,31.63,1.9885
549,1636232400000,61412.0,4515.7,257.155,1.1491,0.2617,31.877,1.9994
550,1636236000000,61369.0,4505.5,256.175,1.1504,0.2627,31.869,1.9982
551,1636239600000,61440.0,4521.0,258.37,1.1515,0.2617,32.034,2.0049
552,1636243200000,61986.0,4549.3,253.44,1.1552,0.263,31.921,1.9971
553,1636246800000,61869.0,4555.3,252.335,1.1559,0.2625,32.057,1.9947
554,1636250400000,61950.5,4548.05,252.515,1.1543,0.2621,32.096,1.9936
555,1636254000000,62145.5,4551.9,254.17,1.1554,0.2626,32.136,1.9916
556,1636257600000,62180.0,4550.8,255.54,1.1553,0.2615,32.265,1.9876
557,1636261200000,61937.5,4546.15,256.305,1.1694,0.2606,32.168,1.9892
558,1636264800000,61842.5,4549.45,255.205,1.1715,0.2591,32.151,1.9831
559,1636268400000,61764.0,4543.35,253.18,1.1657,0.26,32.135,1.9856
560,1636272000000,61720.0,4547.25,251.72,1.1681,0.2611,32.09,1.9886
561,1636275600000,61988.0,4584.8,253.085,1.1725,0.2633,32.465,1.9941
562,1636279200000,61933.5,4595.9,251.68,1.171,0.263,32.438,1.9951
563,1636282800000,61958.0,4596.25,252.715,1.1881,0.2632,32.308,1.9948
564,1636286400000,61829.5,4595.45,253.035,1.1851,0.2618,32.132,1.9939
565,1636290000000,61913.5,4608.6,251.55,1.1928,0.264,32.236,1.9958
566,1636293600000,61859.0,4601.15,251.0,1.2099,0.2635,32.174,2.0054
567,1636297200000,61986.0,4608.4,252.35,1.2146,0.2657,32.2,2.0345
568,1636300800000,62089.5,4594.25,251.535,1.212,0.267,32.276,2.0189
569,1636304400000,62499.5,4612.9,251.01,1.2098,0.2668,32.131,2.0132
570,1636308000000,62454.5,4612.75,249.935,1.2302,0.2645,32.216,2.0211
571,1636311600000,62312.5,4606.7,247.27,1.2234,0.2648,32.327,2.0106
572,1636315200000,62662.5,4626.7,248.995,1.2173,0.2644,32.36,2.0149
573,1636318800000,62844.5,4627.05,247.64,1.2231,0.2667,32.41,2.0202
574,1636322400000,62780.0,4596.65,249.475,1.2136,0.2659,32.239,2.0198
575,1636326000000,63264.0,4614.85,249.67,1.2208,0.2665,32.342,2.0212
576,1636329600000,65000.5,4695.0,247.71,1.2603,0.2682,32.844,2.0472
577,1636333200000,65100.5,4690.65,241.89,1.2613,0.2701,32.884,2.0529
578,1636336800000,65100.0,4704.0,244.545,1.2635,0.2698,33.207,2.043
579,1636340400000,65195.5,4723.15,248.495,1.2612,0.2695,33.358,2.04
580,1636344000000,65187.5,4715.7,248.35,1.2763,0.2719,33.291,2.0427
581,1636347600000,65448.0,4721.05,248.005,1.2771,0.2747,33.201,2.041
582,1636351200000,65911.5,4741.25,244.905,1.2817,0.2725,33.599,2.0535
583,1636354800000,65958.5,4727.65,246.265,1.2777,0.273,33.375,2.0414
584,1636358400000,66258.5,4742.6,243.965,1.2721,0.2933,33.425,2.0331
585,1636362000000,66100.5,4728.1,244.335,1.2644,0.2865,33.613,2.038
586,1636365600000,66081.0,4733.2,244.49,1.258,0.2841,34.061,2.0405
587,1636369200000,66037.0,4732.35,244.3,1.2675,0.284,34.23,2.0484
588,1636372800000,65870.5,4739.6,244.22,1.26,0.2791,34.231,2.0403
589,1636376400000,65416.0,4718.35,243.605,1.242,0.2772,34.041,2.025
590,1636380000000,65350.5,4713.4,244.41,1.2497,0.2784,34.057,2.0309
591,1636383600000,66428.5,4765.1,248.575,1.2613,0.2807,34.398,2.0437
592,1636387200000,65940.0,4770.4,248.595,1.2513,0.2792,34.094,2.0525
593,1636390800000,65993.0,4781.5,250.03,1.2576,0.2797,34.509,2.1006
594,1636394400000,65935.5,4776.9,249.215,1.2652,0.278,34.7,2.1124
595,1636398000000,65841.0,4751.65,246.555,1.2533,0.2819,34.3,2.0976
596,1636401600000,66057.5,4759.35,245.4,1.2616,0.2785,34.215,2.103
597,1636405200000,66101.0,4773.35,247.59,1.2671,0.2782,34.257,2.1088
598,1636408800000,66502.0,4780.75,246.295,1.2761,0.2791,34.137,2.1165
599,1636412400000,67603.5,4816.0,248.565,1.2834,0.2825,34.514,2.1279
600,1636416000000,67674.5,4793.35,250.39,1.2772,0.2836,34.636,2.1446
601,1636419600000,67556.5,4799.05,249.485,1.2657,0.2823,34.133,2.1103
602,1636423200000,67649.0,4791.0,246.975,1.2732,0.2864,34.188,2.1451
603,1636426800000,68532.0,4816.35,247.055,1.2779,0.2842,34.405,2.1472
604,1636430400000,68280.0,4805.95,245.725,1.2725,0.2848,35.003,2.1752
605,1636434000000,68139.0,4825.0,246.19,1.2753,0.2857,35.389,2.1798
606,1636437600000,68035.5,4811.6,247.01,1.2697,0.2836,35.403,2.1856
607,1636441200000,67891.0,4786.65,246.885,1.2511,0.2801,35.19,2.235
608,1636444800000,68089.5,4810.0,247.755,1.2638,0.2819,35.441,2.2851
609,1636448400000,68248.0,4816.25,247.59,1.2614,0.2813,35.154,2.2572
610,1636452000000,67851.0,4800.1,247.25,1.2604,0.2799,34.982,2.2715
611,1636455600000,67646.5,4773.95,246.135,1.2431,0.2762,34.589,2.2936
612,1636459200000,67621.5,4783.0,244.48,1.2491,0.2764,34.452,2.2841
613,1636462800000,68149.0,4815.0,245.66,1.2503,0.2791,34.958,2.3229
614,1636466400000,67429.0,4796.55,243.995,1.255,0.2745,34.279,2.333
615,1636470000000,66830.5,4792.0,240.91,1.2497,0.2741,34.097,2.2864
616,1636473600000,66737.5,4777.15,240.48,1.2543,0.2748,33.97,2.2591
617,1636477200000,66873.0,4780.9,242.245,1.2631,0.2755,34.028,2.2817
618,1636480800000,66569.5,4747.05,240.11,1.2533,0.2739,33.712,2.2808
619,1636484400000,66856.0,4752.75,240.455,1.2574,0.2757,34.064,2.3084
620,1636488000000,67383.0,4776.95,242.445,1.268,0.2754,34.12,2.3114
621,1636491600000,67758.0,4801.75,242.03,1.2626,0.2757,34.251,2.2825
622,1636495200000,67356.0,4757.7,240.58,1.273,0.2752,34.16,2.3023
623,1636498800000,66976.5,4733.15,239.3,1.2576,0.2735,33.866,2.2705
624,1636502400000,67014.0,4722.7,238.36,1.2427,0.2742,33.808,2.2766
625,1636506000000,67041.5,4730.35,240.02,1.243,0.2736,33.988,2.2408
626,1636509600000,66880.5,4736.85,240.205,1.2426,0.2742,34.367,2.2376
627,1636513200000,66590.0,4692.05,236.935,1.2301,0.2706,33.758,2.2075
628,1636516800000,66723.5,4716.6,238.61,1.2389,0.2711,34.231,2.2319
629,1636520400000,66431.0,4704.0,237.85,1.2301,0.2706,34.027,2.2026
630,1636524000000,66601.0,4741.85,240.765,1.2361,0.2726,34.41,2.238
631,1636527600000,66509.5,4718.0,241.145,1.2391,0.2727,34.43,2.2267
632,1636531200000,66706.5,4715.0,242.0,1.2434,0.2731,34.609,2.221
633,1636534800000,66742.5,4712.2,241.95,1.2378,0.274,34.907,2.239
634,1636538400000,66874.0,4743.0,243.185,1.2438,0.2746,35.251,2.2341
635,1636542000000,66623.0,4733.6,240.9,1.2422,0.2724,35.049,2.2326
636,1636545600000,66456.0,4710.7,237.63,1.269,0.2701,34.904,2.2021
637,1636549200000,68028.5,4794.25,241.815,1.314,0.2748,36.644,2.2533
638,1636552800000,68450.0,4848.45,242.115,1.3172,0.2731,37.696,2.2555
639,1636556400000,68362.0,4849.95,245.205,1.3219,0.2724,38.165,2.2534
640,1636560000000,68555.5,4851.1,244.145,1.3233,0.2718,37.952,2.2743
641,1636563600000,68665.5,4841.8,243.325,1.3311,0.2715,37.718,2.259
642,1636567200000,67825.0,4786.2,240.96,1.3154,0.2688,37.17,2.23
643,1636570800000,66676.0,4703.85,236.73,1.2793,0.2619,35.819,2.17
644,1636574400000,65856.5,4638.85,230.035,1.2375,0.2586,35.161,2.124
645,1636578000000,64275.0,4557.05,228.54,1.1792,0.246,33.463,2.0431
646,1636581600000,65137.0,4644.1,233.84,1.199,0.2555,34.799,2.1142
647,1636585200000,64893.5,4634.0,233.335,1.1897,0.2551,34.295,2.0965
648,1636588800000,64969.5,4628.5,235.05,1.204,0.2573,34.308,2.1126
649,1636592400000,64788.5,4620.7,236.86,1.1938,0.2574,34.257,2.0911
650,1636596000000,64532.5,4618.0,237.315,1.1908,0.2595,34.262,2.0881
651,1636599600000,64776.5,4640.15,239.19,1.1996,0.2611,34.511,2.103
652,1636603200000,64645.5,4638.15,239.24,1.2048,0.2626,34.191,2.0949
653,1636606800000,64687.0,4656.9,242.96,1.2218,0.2604,34.689,2.1164
654,1636610400000,64856.0,4672.8,245.33,1.235,0.2618,35.105,2.1198
655,1636614000000,65228.0,4694.45,244.28,1.2449,0.2613,36.221,2.1392
656,1636617600000,65366.0,4723.85,245.16,1.2422,0.2611,36.663,2.1362
657,1636621200000,65421.5,4731.45,243.55,1.2432,0.2617,36.817,2.14
658,1636624800000,65274.0,4710.05,242.08,1.2314,0.2598,36.366,2.1237
659,1636628400000,65268.0,4722.5,240.15,1.2326,0.2606,36.449,2.1274
